subj,graphid,tp,q,pt,risingBefore,cannotSeeAfter,downOverall,bellOverall,complexOverall,uniBrown,expExec,tpChange,tpRate,tpDir,tpNoReturn,tellMgr,impChange,impRise,impFall,impPeriodic,numOtherTP,liwcPosemo,liwcNegemo,liwcCause,liwcFocusPre,liwcFocusFut,liwcRelativ,liwcTime
151,Q3 A,1,Q3,A,1,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q3 B,1,Q3,B,0,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q3 C,1,Q3,C,0,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q3 D,1,Q3,D,0,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q3 E,1,Q3,E,1,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q4 A,1,Q4,A,0,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q4 B,1,Q4,B,0,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q5 A,1,Q5,A,1,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q5 B,1,Q5,B,0,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q5 C,1,Q5,C,1,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q5 D,1,Q5,D,0,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q6 A,1,Q6,A,1,0,0,0,,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q6 B,1,Q6,B,0,0,0,0,,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q6 C,1,Q6,C,1,1,0,0,,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q7 A,1,Q7,A,1,0,1,0,0,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q7 B,1,Q7,B,0,1,1,0,0,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q8 A,1,Q8,A,1,0,0,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q8 B,1,Q8,B,1,1,0,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q9 A,0,Q9,A,1,0,0,1,0,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q10 A,1,Q10,A,1,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q10 B,1,Q10,B,0,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q10 C,1,Q10,C,1,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q10 D,1,Q10,D,0,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q11 A,1,Q11,A,0,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q11 B,1,Q11,B,0,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q11 C,1,Q11,C,0,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q11 D,1,Q11,D,0,0,1,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q12 A,0,Q12,A,1,1,0,0,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
151,Q13 A,1,Q13,A,1,0,0,1,1,1,1,1,0,0,0,1,,50,50,,2,0,0,9.09,0,0,36.36,9.09
152,Q2 A,0,Q2,A,1,0,0,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q2 B,0,Q2,B,1,0,0,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q2 C,0,Q2,C,1,1,0,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q3 A,0,Q3,A,1,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q3 B,1,Q3,B,0,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q3 C,1,Q3,C,0,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q3 D,1,Q3,D,0,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q3 E,0,Q3,E,1,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q4 A,1,Q4,A,0,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q4 B,1,Q4,B,0,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q5 A,0,Q5,A,1,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q5 B,1,Q5,B,0,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q5 C,1,Q5,C,1,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q5 D,1,Q5,D,0,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q6 A,0,Q6,A,1,0,0,0,,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q6 B,1,Q6,B,0,0,0,0,,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q6 C,0,Q6,C,1,1,0,0,,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q7 A,0,Q7,A,1,0,1,0,0,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q7 B,1,Q7,B,0,1,1,0,0,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q8 A,1,Q8,A,1,0,0,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q8 B,0,Q8,B,1,1,0,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q9 A,1,Q9,A,1,0,0,1,0,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q10 A,0,Q10,A,1,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q10 B,1,Q10,B,0,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q10 C,0,Q10,C,1,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q10 D,1,Q10,D,0,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q11 A,1,Q11,A,0,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q11 B,1,Q11,B,0,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q11 C,1,Q11,C,0,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q11 D,1,Q11,D,0,0,1,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q12 A,1,Q12,A,1,1,0,0,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
152,Q13 A,0,Q13,A,1,0,0,1,1,1,1,1,0,0,0,1,50,50,50,50,2,0,0,0,0,0,20,0
153,Q2 A,0,Q2,A,1,0,0,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q2 B,1,Q2,B,1,0,0,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q2 C,1,Q2,C,1,1,0,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q3 A,1,Q3,A,1,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q3 B,1,Q3,B,0,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q3 C,1,Q3,C,0,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q3 D,1,Q3,D,0,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q3 E,1,Q3,E,1,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q4 A,1,Q4,A,0,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q4 B,1,Q4,B,0,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q5 A,0,Q5,A,1,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q5 B,1,Q5,B,0,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q5 C,1,Q5,C,1,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q5 D,1,Q5,D,0,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q6 A,1,Q6,A,1,0,0,0,,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q6 B,1,Q6,B,0,0,0,0,,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q6 C,1,Q6,C,1,1,0,0,,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q7 A,1,Q7,A,1,0,1,0,0,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q7 B,0,Q7,B,0,1,1,0,0,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q8 A,1,Q8,A,1,0,0,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q8 B,0,Q8,B,1,1,0,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q9 A,1,Q9,A,1,0,0,1,0,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q10 A,1,Q10,A,1,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q10 B,1,Q10,B,0,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q10 C,1,Q10,C,1,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q10 D,1,Q10,D,0,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q11 A,1,Q11,A,0,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q11 B,0,Q11,B,0,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q11 C,1,Q11,C,0,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q11 D,1,Q11,D,0,0,1,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q12 A,0,Q12,A,1,1,0,0,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
153,Q13 A,1,Q13,A,1,0,0,1,1,1,0,1,1,0,0,1,19,100,100,22,0,5,0,5,0,0,35,10
154,Q2 A,0,Q2,A,1,0,0,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q2 B,0,Q2,B,1,0,0,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q2 C,1,Q2,C,1,1,0,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q3 A,1,Q3,A,1,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q3 B,1,Q3,B,0,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q3 C,1,Q3,C,0,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q3 D,1,Q3,D,0,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q3 E,1,Q3,E,1,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q4 A,1,Q4,A,0,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q4 B,1,Q4,B,0,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q5 A,0,Q5,A,1,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q5 B,1,Q5,B,0,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q5 C,1,Q5,C,1,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q5 D,0,Q5,D,0,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q6 A,0,Q6,A,1,0,0,0,,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q6 B,1,Q6,B,0,0,0,0,,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q6 C,1,Q6,C,1,1,0,0,,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q7 A,1,Q7,A,1,0,1,0,0,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q7 B,0,Q7,B,0,1,1,0,0,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q8 A,0,Q8,A,1,0,0,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q8 B,0,Q8,B,1,1,0,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q9 A,1,Q9,A,1,0,0,1,0,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q10 A,1,Q10,A,1,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q10 B,1,Q10,B,0,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q10 C,1,Q10,C,1,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q10 D,1,Q10,D,0,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q11 A,1,Q11,A,0,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q11 B,0,Q11,B,0,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q11 C,0,Q11,C,0,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q11 D,0,Q11,D,0,0,1,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q12 A,1,Q12,A,1,1,0,0,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
154,Q13 A,1,Q13,A,1,0,0,1,1,1,0,1,1,0,0,1,100,77,77,66,3,0,5,10,10,0,30,0
155,Q2 A,0,Q2,A,1,0,0,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q2 B,0,Q2,B,1,0,0,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q2 C,0,Q2,C,1,1,0,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q3 A,0,Q3,A,1,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q3 B,0,Q3,B,0,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q3 C,0,Q3,C,0,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q3 D,0,Q3,D,0,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q3 E,0,Q3,E,1,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q4 A,0,Q4,A,0,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q4 B,0,Q4,B,0,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q5 A,0,Q5,A,1,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q5 B,0,Q5,B,0,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q5 C,1,Q5,C,1,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q5 D,0,Q5,D,0,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q6 A,0,Q6,A,1,0,0,0,,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q6 B,0,Q6,B,0,0,0,0,,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q6 C,0,Q6,C,1,1,0,0,,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q7 A,1,Q7,A,1,0,1,0,0,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q7 B,0,Q7,B,0,1,1,0,0,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q8 A,0,Q8,A,1,0,0,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q8 B,0,Q8,B,1,1,0,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q9 A,0,Q9,A,1,0,0,1,0,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q10 A,0,Q10,A,1,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q10 B,0,Q10,B,0,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q10 C,0,Q10,C,1,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q10 D,0,Q10,D,0,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q11 A,0,Q11,A,0,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q11 B,0,Q11,B,0,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q11 C,0,Q11,C,0,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q11 D,0,Q11,D,0,0,1,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q12 A,0,Q12,A,1,1,0,0,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
155,Q13 A,1,Q13,A,1,0,0,1,1,1,0,1,0,0,0,1,89,40,40,100,0,0,0,25,0,0,12.5,0
156,Q2 A,1,Q2,A,1,0,0,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q2 B,1,Q2,B,1,0,0,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q2 C,0,Q2,C,1,1,0,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q3 A,1,Q3,A,1,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q3 B,0,Q3,B,0,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q3 C,0,Q3,C,0,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q3 D,1,Q3,D,0,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q3 E,1,Q3,E,1,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q4 A,0,Q4,A,0,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q4 B,0,Q4,B,0,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q5 A,1,Q5,A,1,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q5 B,0,Q5,B,0,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q5 C,0,Q5,C,1,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q5 D,0,Q5,D,0,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q6 A,0,Q6,A,1,0,0,0,,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q6 B,1,Q6,B,0,0,0,0,,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q6 C,0,Q6,C,1,1,0,0,,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q7 A,1,Q7,A,1,0,1,0,0,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q7 B,0,Q7,B,0,1,1,0,0,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q8 A,0,Q8,A,1,0,0,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q8 B,0,Q8,B,1,1,0,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q9 A,1,Q9,A,1,0,0,1,0,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q10 A,0,Q10,A,1,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q10 B,0,Q10,B,0,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q10 C,0,Q10,C,1,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q10 D,0,Q10,D,0,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q11 A,0,Q11,A,0,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q11 B,0,Q11,B,0,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q11 C,0,Q11,C,0,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q11 D,0,Q11,D,0,0,1,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q12 A,0,Q12,A,1,1,0,0,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
156,Q13 A,1,Q13,A,1,0,0,1,1,1,0,1,0,1,0,1,100,0,,50,1,0,0,12.5,0,0,37.5,0
157,Q2 A,1,Q2,A,1,0,0,0,1,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q2 B,1,Q2,B,1,0,0,0,1,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q2 C,0,Q2,C,1,1,0,0,1,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q3 A,1,Q3,A,1,0,1,0,1,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q3 B,1,Q3,B,0,0,1,0,1,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q3 C,1,Q3,C,0,0,1,0,1,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q3 D,1,Q3,D,0,0,1,0,1,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q3 E,1,Q3,E,1,0,1,0,1,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q4 A,1,Q4,A,0,0,1,0,1,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q4 B,1,Q4,B,0,0,1,0,1,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q5 A,1,Q5,A,1,0,1,0,1,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q5 B,1,Q5,B,0,0,1,0,1,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q5 C,1,Q5,C,1,0,1,0,1,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q5 D,1,Q5,D,0,0,1,0,1,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q6 A,1,Q6,A,1,0,0,0,,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q6 B,1,Q6,B,0,0,0,0,,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q6 C,0,Q6,C,1,1,0,0,,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q7 A,1,Q7,A,1,0,1,0,0,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q7 B,1,Q7,B,0,1,1,0,0,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q8 A,1,Q8,A,1,0,0,0,1,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q8 B,0,Q8,B,1,1,0,0,1,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
157,Q9 A,1,Q9,A,1,0,0,1,0,1,0,1,0,1,0,0,100,0,,,1,0,0,10.53,0,0,21.05,0
